term,DNP_mean,DP_mean,DNP_vs_DP,ttest_statistics,ttest_pvalues,ttest_fdr,ranksums_statistics,ranksums_pvalues,ranksums_fdr,DNP_percentage,DP_percentage
GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,0.17100901302977264,0.11211024890263412,0.05889876412713853,4.681865148210424,0.00019998000199980003,0.0008915443117042878,4.150388207625659,3.319118497858369e-05,0.0007308823803766796,1.0,1.0
GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.08549105198005869,0.04226727007748547,0.04322378190257321,3.453538278296145,0.0007999200079992001,0.0022047056378106033,2.9216548566838525,0.0034817714061706,0.0071226731325500945,1.0,1.0
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.009128754885429484,-0.03539957944304603,0.04452833432847551,3.0086118864039224,0.0038996100389961006,0.007536552044277438,2.8943496711073675,0.00379944791416277,0.007688213772058119,1.0,1.0
GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.13637938670307706,0.16343711491860277,-0.02705772821552571,-4.247214720906566,0.00019998000199980003,0.0008915443117042878,-3.7954207951313594,0.00014739324657698564,0.0008045514288763265,1.0,1.0
GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.09651249199218347,0.07178338822365643,0.024729103768527036,3.271643957844039,0.0017998200179982,0.003956775245854589,2.962612635048579,0.0030504018257689627,0.006380186248664428,1.0,1.0
GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.13794913168817843,0.16824046388112365,-0.03029133219294522,-4.180187170197757,9.999000099990002e-05,0.0007935376675098448,-3.809073387919602,0.0001394885553059558,0.0007963657825885946,1.0,1.0
GO_REGULATION_OF_LEUKOCYTE_MIGRATION,0.00925487410240831,0.013633848724900092,-0.004378974622491781,-0.47995673426080615,0.6339366063393661,0.6730313685898963,-0.8737659384475073,0.38224573341767043,0.43074821318667994,1.0,1.0
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.1516934936006647,0.16272878094105112,-0.011035287340386418,-2.4146582165370507,0.017998200179982,0.028607934661079342,-2.266330402848222,0.023431161290408283,0.03538389943855178,1.0,1.0
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.098473071424672,0.08543222305050975,0.01304084837416225,1.324021574874334,0.19388061193880612,0.2415951055228553,1.2014281653653225,0.2295851560513913,0.271857978435457,1.0,1.0
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.01363749698949798,0.002447617640338566,0.011189879349159415,1.5038767362553564,0.137986201379862,0.17626319559824838,1.1195126086358687,0.2629215149001606,0.3096938686034523,1.0,1.0
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.1265501202608131,0.08534119850036312,0.04120892176044999,3.4096903389650284,0.0014998500149985001,0.0034533583678669167,3.6179370888842097,0.00029696055311371935,0.0012261950514179038,1.0,1.0
GO_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.2008769893874884,0.16012799529152,0.04074899409596841,2.3816805672599624,0.019998000199980003,0.031210268094529463,2.607645222554279,0.009116738969577265,0.015990017095543825,1.0,1.0
GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.06326711967072769,0.022691818394565626,0.04057530127616207,4.164492500842325,0.00019998000199980003,0.0008915443117042878,3.672547460037179,0.0002401445333359206,0.001057959577964154,1.0,1.0
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,-0.02575318472309427,-0.029289313065480223,0.0035361283423859524,0.4489506410337746,0.6648335166483351,0.7011769134113921,0.2593992629766037,0.7953271983175579,0.8149918817924426,1.0,1.0
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.016682350728032185,0.005627859195505195,0.011054491532526991,1.8534459908021301,0.07229277072292771,0.09889438928967739,1.4471748355536838,0.14784796259716457,0.18200425758660854,1.0,1.0
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,-0.02575318472309427,-0.029289313065480223,0.0035361283423859524,0.4489506410337746,0.6648335166483351,0.7011769134113921,0.2593992629766037,0.7953271983175579,0.8149918817924426,1.0,1.0
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,0.016682350728032185,0.005627859195505195,0.011054491532526991,1.8534459908021301,0.07229277072292771,0.09889438928967739,1.4471748355536838,0.14784796259716457,0.18200425758660854,1.0,1.0
GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.06257048172944497,0.0526590006892189,0.009911481040226072,1.2845286436201617,0.20577942205779423,0.25443886550571465,0.9283763096004765,0.35321240288670175,0.40372285886641396,1.0,1.0
GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.17630032644949745,0.15359597076180823,0.02270435568768922,3.240243874662099,0.0017998200179982,0.003956775245854589,2.771476336013187,0.005580272821848289,0.010692337821315472,1.0,1.0
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.1694074312572103,0.1533089275516534,0.016098503705556905,1.6064545410460298,0.11068893110688931,0.14486656597498146,2.3892037379424025,0.016884935863602946,0.02691487639796538,1.0,1.0
GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.11846709281673715,0.08250012557633775,0.0359669672403994,3.164115592830839,0.0029997000299970002,0.005994043452797577,2.6895607792837333,0.0071546117027585145,0.013081716495730028,1.0,1.0
GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.11846709281673715,0.08250012557633775,0.0359669672403994,3.164115592830839,0.0029997000299970002,0.005994043452797577,2.6895607792837333,0.0071546117027585145,0.013081716495730028,1.0,1.0
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.21601072069427585,0.27821120660208953,-0.062200485907813685,-4.562251533227306,9.999000099990002e-05,0.0007935376675098448,-4.09577783647269,4.2075328066613094e-05,0.0007308823803766796,1.0,1.0
GO_PEPTIDE_SECRETION,0.14402801646515248,0.15212528627365246,-0.00809726980849998,-0.9501525486683469,0.35196480351964804,0.40025265766106316,-0.6962822322003573,0.48625209808465986,0.5339706553059218,1.0,1.0
GO_REGULATION_OF_PEPTIDE_SECRETION,0.18024825008563722,0.18955131408553477,-0.009303063999897554,-1.065749945181798,0.2863713628637136,0.33590100109485904,-0.6826296394121151,0.4948409002450883,0.5428695758571116,1.0,1.0
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.14040497932685775,0.1668933889047082,-0.026488409577850452,-2.13747862018998,0.035996400359964,0.05157486812138248,-1.8840578047774375,0.0595571569308702,0.08010151274716798,1.0,1.0
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,-0.02575318472309427,-0.029289313065480223,0.0035361283423859524,0.4489506410337746,0.6648335166483351,0.7011769134113921,0.2593992629766037,0.7953271983175579,0.8149918817924426,1.0,1.0
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.016682350728032185,0.005627859195505195,0.011054491532526991,1.8534459908021301,0.07229277072292771,0.09889438928967739,1.4471748355536838,0.14784796259716457,0.18200425758660854,1.0,1.0
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.05674679552375685,0.03671193074855979,0.020034864775197066,2.5259360869141694,0.013398660133986601,0.02208114976425774,2.1298044749657987,0.03318775909216212,0.047857090752744094,1.0,1.0
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.10614376019005088,0.10773430249396765,-0.001590542303916767,-0.14920104484698693,0.8838116188381162,0.8909776589908577,-0.34131481970605754,0.7328665925385192,0.7628629926052121,1.0,1.0
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,-0.014534986684729797,-0.0317429795574755,0.017207992872745704,1.3218270804534114,0.1865813418658134,0.23353973327499464,0.7508926033533265,0.4527172921677789,0.5030691657753174,1.0,1.0
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.17334873198523476,0.18880049562859208,-0.015451763643357319,-3.0831110536051676,0.0025997400259974,0.0053280386247089575,-2.9899178206250636,0.0027905251222196405,0.005970549926890588,1.0,1.0
GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.08153632472752041,0.09477740261285558,-0.01324107788533517,-1.364668456790199,0.18188181181881813,0.22791237113690646,-1.5973533562243492,0.11018696349309619,0.13900700354991502,1.0,1.0
GO_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.19406907916359994,0.17919512720979228,0.014873951953807668,1.8058999581134083,0.0751924807519248,0.10223619193366204,1.8021422480479836,0.07152302817766203,0.09371694207354075,1.0,1.0
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,0.07774744705429212,0.0743728015286088,0.0033746455256833258,0.36924772355011165,0.7145285471452855,0.7451607122605539,0.1774837062471499,0.8591284625908258,0.8755598812742569,1.0,1.0
GO_REGIONALIZATION,0.07043811773349826,0.08324389257522723,-0.01280577484172897,-0.7634458961905455,0.45055494450554945,0.4977008715712831,-0.9147237168122341,0.36033669034008264,0.4106076950005626,1.0,1.0
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,-0.009961128232439219,-0.06004899953435719,0.05008787130191797,3.6614199378083563,0.0004999500049995,0.001562692892721901,3.5223689393665136,0.0004277084627895604,0.0015003315669640065,1.0,1.0
GO_MUSCLE_SYSTEM_PROCESS,-0.08262383973434842,-0.11080027431278265,0.02817643457843423,2.8742980621992102,0.0047995200479952005,0.008951104889511048,2.9216548566838525,0.0034817714061706,0.0071226731325500945,1.0,1.0
GO_CIRCULATORY_SYSTEM_PROCESS,0.09762352536556682,0.0820368485296268,0.01558667683594002,1.6047761440312212,0.11188881111888811,0.14609519211439415,1.8840578047774375,0.0595571569308702,0.08010151274716798,1.0,1.0
GO_RENAL_SYSTEM_PROCESS,0.25061953993602654,0.22168788051564312,0.02893165942038342,4.290212007484303,0.00019998000199980003,0.0008915443117042878,3.7817682023431174,0.00015571832906885442,0.0008219283501323023,1.0,1.0
GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.1319005364397712,0.12386104316107939,0.008039493278691814,0.751785943258116,0.44425557444255576,0.4917131432257368,1.774837062471499,0.07592479475631336,0.09879051782827285,1.0,1.0
GO_CARBOHYDRATE_METABOLIC_PROCESS,0.05705404095577908,0.0029973247900375467,0.054056716165741536,3.1927018194288217,0.0021997800219978004,0.004670880160560794,3.099138562931002,0.0019408422655835009,0.004496485497283514,1.0,1.0
GO_MONOSACCHARIDE_METABOLIC_PROCESS,0.06576684750631177,0.018141988250250565,0.047624859256061206,2.6930320490374715,0.008599140085991401,0.014918508149185081,2.5666874441895526,0.010267511471478962,0.017757875327024664,1.0,1.0
GO_GLUCOSE_METABOLIC_PROCESS,0.0882040114757527,0.019771787612146666,0.06843222386360603,4.179696001735146,9.999000099990002e-05,0.0007935376675098448,3.768115609554875,0.00016448452614923687,0.0008560845802837025,1.0,1.0
GO_AMINOGLYCAN_METABOLIC_PROCESS,-0.05289686492070597,-0.07491406271084199,0.022017197790136014,2.299906891584042,0.025697430256974303,0.03933710596108652,2.1571096605422833,0.030997121074337525,0.045222657734268173,1.0,1.0
GO_AMINOGLYCAN_CATABOLIC_PROCESS,-0.20352580873623344,-0.23825226144493206,0.03472645270869862,2.6576677624657985,0.009799020097990201,0.016817643389035332,2.2799829956364643,0.022608697011338292,0.0342806666066227,1.0,1.0
GO_ALCOHOL_METABOLIC_PROCESS,0.12319333054037095,0.07930684457418871,0.043886485966182234,3.5219588572563407,0.0011998800119988001,0.0029188385509275163,3.1947067124486983,0.0013997300557430118,0.0034962007419116745,1.0,1.0
GO_ORGANIC_ACID_METABOLIC_PROCESS,0.07045883419682264,0.029294445936691327,0.041164388260131315,4.242645449787328,9.999000099990002e-05,0.0007935376675098448,3.727157831190148,0.0001936511992209839,0.0009504197014398289,1.0,1.0
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,-0.14614131804855643,-0.19873336266400393,0.0525920446154475,2.531957609017271,0.012198780121987801,0.020496148583339865,2.3755511451541604,0.017522763799244227,0.027578020662945554,1.0,1.0
GO_DNA_METABOLIC_PROCESS,-0.3203898419480812,-0.2627851583088955,-0.057604683639185694,-1.6655194530224617,0.10138986101389862,0.13331992300182438,-1.7884896552597414,0.07369704316230005,0.09622752776967766,1.0,1.0
GO_RNA_PROCESSING,-0.16869666908134362,-0.21280674870545135,0.044110079624107734,1.23082126799601,0.22597740225977403,0.27539988112178987,1.3243015004595031,0.1854029324105152,0.22404522825849515,1.0,1.0
GO_PROTEIN_FOLDING,-0.036323136873031535,-0.0594758664344767,0.023152729561445165,2.6304564714821024,0.011498850114988501,0.01940756150629281,2.2936355884247064,0.0218114393974138,0.03320680365402183,1.0,1.0
GO_PROTEOLYSIS,0.00869376622026644,-0.03202594787107741,0.04071971409134385,4.526384388673182,9.999000099990002e-05,0.0007935376675098448,4.09577783647269,4.2075328066613094e-05,0.0007308823803766796,1.0,1.0
GO_PEPTIDE_METABOLIC_PROCESS,-0.04988632869436493,-0.09629636419657582,0.04641003550221089,3.5227411711359653,0.0008999100089991,0.002369410117811748,3.2902748619663944,0.0010008956112519474,0.002738391660124521,1.0,1.0
GO_LIPID_METABOLIC_PROCESS,0.1330342732922328,0.08440465194144263,0.04862962135079017,4.301967439705133,9.999000099990002e-05,0.0007935376675098448,3.8773363518608135,0.00010560631461232737,0.0007308823803766796,1.0,1.0
GO_FATTY_ACID_METABOLIC_PROCESS,0.26339833174144495,0.20686504116089627,0.05653329058054868,4.083087506627204,0.00029997000299970003,0.0011417225624376338,3.8773363518608135,0.00010560631461232737,0.0007308823803766796,1.0,1.0
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.2672745162188417,0.20749100689928485,0.05978350931955684,4.230679531225093,0.00039996000399960006,0.0013480579652878086,3.863683759072571,0.00011168980075461322,0.0007308823803766796,1.0,1.0
GO_NEUTRAL_LIPID_METABOLIC_PROCESS,0.2599642459817102,0.2052249966346466,0.05473924934706359,4.3534129701931015,9.999000099990002e-05,0.0007935376675098448,4.000209686954994,6.328638229233875e-05,0.0007308823803766796,1.0,1.0
GO_TRIGLYCERIDE_METABOLIC_PROCESS,0.2599642459817102,0.2052249966346466,0.05473924934706359,4.3534129701931015,9.999000099990002e-05,0.0007935376675098448,4.000209686954994,6.328638229233875e-05,0.0007308823803766796,1.0,1.0
GO_PHOSPHOLIPID_METABOLIC_PROCESS,0.21123037206039075,0.16126729744767015,0.04996307461272059,3.5644064802270914,0.0008999100089991,0.002369410117811748,3.508716346578271,0.0004502748511104247,0.001540848802423747,1.0,1.0
GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.1864362646405506,0.1485313262152534,0.03790493842529721,2.756729949534388,0.0082991700829917,0.01444287919575072,2.5257296658248256,0.011545828741925782,0.019575427821537806,1.0,1.0
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,0.20800176195473485,0.17355338311975171,0.03444837883498314,2.875427727954295,0.005699430056994301,0.010370182493945727,3.358537825907606,0.0007835599655458351,0.002265642380996872,1.0,1.0
GO_STEROID_BIOSYNTHETIC_PROCESS,0.22086580111813786,0.18135053782668803,0.03951526329144983,3.1647326943449317,0.0013998600139986002,0.0032702366506564373,2.4301615163071295,0.015092095568655345,0.024475441943949756,1.0,1.0
GO_ISOPRENOID_METABOLIC_PROCESS,0.18448841700430837,0.1183931571404287,0.06609525986387968,4.3461613355233455,9.999000099990002e-05,0.0007935376675098448,3.9865570941667516,6.703900133288524e-05,0.0007308823803766796,1.0,1.0
GO_TERPENOID_METABOLIC_PROCESS,0.18448841700430837,0.1183931571404287,0.06609525986387968,4.3461613355233455,9.999000099990002e-05,0.0007935376675098448,3.9865570941667516,6.703900133288524e-05,0.0007308823803766796,1.0,1.0
GO_VITAMIN_METABOLIC_PROCESS,-0.06305593420275385,-0.08500119681214595,0.0219452626093921,2.039436724419612,0.044795520447955206,0.06345087010286314,2.143457067754041,0.03207641490683956,0.04661494581916035,1.0,1.0
GO_SULFUR_COMPOUND_METABOLIC_PROCESS,-0.17555151543814085,-0.2130184889774396,0.03746697353929876,2.5738644919405997,0.0108989101089891,0.018478606684786066,2.061541511024587,0.03925140746931874,0.055880820557465224,1.0,1.0
GO_SUPEROXIDE_METABOLIC_PROCESS,-0.00241037048855602,-0.04997052737496972,0.047560156886413706,3.147091098204746,0.001999800019998,0.0043200313173315874,2.3345933667894334,0.019564673406050823,0.030197061436373615,1.0,1.0
GO_ION_TRANSPORT,0.16044307369263616,0.10524582566535211,0.055197248027284054,4.7057752964283255,9.999000099990002e-05,0.0007935376675098448,4.082125243684448,4.4625735461194354e-05,0.0007308823803766796,1.0,1.0
GO_CATION_TRANSPORT,0.11023065962407154,0.07715687128211182,0.03307378834195972,3.9299071056684967,0.00019998000199980003,0.0008915443117042878,3.822725980707844,0.00013198442561206548,0.0007855881503186238,1.0,1.0
GO_ANION_TRANSPORT,0.1733414108618614,0.11027407673659013,0.06306733412527125,4.630157497423668,9.999000099990002e-05,0.0007935376675098448,4.013862279743236,5.9733207109826324e-05,0.0007308823803766796,1.0,1.0
GO_IRON_ION_TRANSPORT,0.07896915628191868,0.05302900022712299,0.025940156054795695,3.2493929465932525,0.0023997600239976003,0.00499132242909538,3.1674015268722138,0.0015380779056388288,0.003733425545357591,1.0,1.0
GO_CELLULAR_ION_HOMEOSTASIS,0.105039053949771,0.09597424520536796,0.009064808744403047,1.2759963477962895,0.20687931206879312,0.2555165013299995,1.051249644694657,0.2931439476773785,0.34205221840561684,1.0,1.0
GO_CELLULAR_IRON_ION_HOMEOSTASIS,0.16712160010528268,0.1434406943280272,0.023680905777255484,3.549168891987254,0.0006999300069993001,0.001982839690714473,3.727157831190148,0.0001936511992209839,0.0009504197014398289,1.0,1.0
GO_INTRACELLULAR_PROTEIN_TRANSPORT,0.06189779326682515,0.0476972839455879,0.014200509321237252,0.935404923059868,0.36226377362263773,0.41112896823907874,2.1571096605422833,0.030997121074337525,0.045222657734268173,1.0,1.0
GO_EXOCYTOSIS,0.08821656378660958,0.07554823972878749,0.012668324057822089,2.4251324924418736,0.0183981601839816,0.029160823294441092,2.2390252172717373,0.025154275414864043,0.037630526990953025,1.0,1.0
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.011521819827557248,-0.011320464560062193,0.02284228438761944,2.9055149299842515,0.0040995900409959,0.0078017708433238304,2.607645222554279,0.009116738969577265,0.015990017095543825,1.0,1.0
GO_ENDOCYTOSIS,0.2496255714169689,0.2757838423188931,-0.026158270901924185,-3.518187377309267,0.0005999400059994001,0.001752827328233234,-3.4404533826370596,0.0005807404696684705,0.0018409308372776727,1.0,1.0
GO_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.2441059664137828,0.2510631499909277,-0.006957183577144921,-1.3548129045133686,0.17618238176182383,0.22164042022764013,-1.1058600158476264,0.2687871134590578,0.3162700104739071,1.0,1.0
GO_PHAGOCYTOSIS,0.20188341462141046,0.24965186810461013,-0.04776845348319966,-4.677120221876609,9.999000099990002e-05,0.0007935376675098448,-4.136735614837417,3.522816085170116e-05,0.0007308823803766796,1.0,1.0
GO_PHAGOCYTOSIS_RECOGNITION,0.23540717277536108,0.29408880930943493,-0.05868163653407385,-4.652906785524848,9.999000099990002e-05,0.0007935376675098448,-4.027514872531478,5.6369502781796315e-05,0.0007308823803766796,1.0,1.0
GO_APOPTOTIC_PROCESS,0.006264117579222159,-0.009834951036488968,0.01609906861571113,2.4118107674554525,0.016698330166983303,0.02676995910724114,2.55303485140131,0.01067888101981046,0.018384104401796775,1.0,1.0
GO_MUSCLE_CONTRACTION,-0.02170433528881186,-0.043171420075185284,0.021467084786373422,1.8677524316714191,0.0663933606639336,0.0917211982505453,2.4301615163071295,0.015092095568655345,0.024475441943949756,1.0,1.0
GO_DEFENSE_RESPONSE,0.13445804808255624,0.14615476774802996,-0.011696719665473726,-2.1772135459738995,0.032896710328967106,0.04780703747807038,-1.4881326139184108,0.13671592400063082,0.17036204783597536,1.0,1.0
GO_ACUTE_PHASE_RESPONSE,0.17091452410461677,0.17970693474602617,-0.008792410641409398,-0.8026676454556304,0.42895710428957107,0.4761934520833631,-0.054610371152969205,0.9564488761051453,0.9624696873755914,1.0,1.0
GO_INFLAMMATORY_RESPONSE,0.07635850502821721,0.05359999667558013,0.022758508352637083,3.499486916732286,0.0012998700129987,0.003114677825579326,2.361898552365918,0.018181616824233304,0.028257262814329262,1.0,1.0
GO_COMPLEMENT_ACTIVATION,0.16592024977131456,0.20047320243752936,-0.0345529526662148,-4.356815836228267,9.999000099990002e-05,0.0007935376675098448,-4.041167465319721,5.318575936739342e-05,0.0007308823803766796,1.0,1.0
GO_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY,0.003441647848074085,0.011050822469222711,-0.007609174621148626,-0.8625485757589978,0.3822617738226177,0.4304454866384589,-1.0375970519064148,0.29945769101049546,0.34832968424193805,1.0,1.0
GO_HUMORAL_IMMUNE_RESPONSE,0.18429326883057137,0.21443532892565814,-0.03014206009508677,-4.271333933594754,9.999000099990002e-05,0.0007935376675098448,-4.013862279743236,5.9733207109826324e-05,0.0007308823803766796,1.0,1.0
GO_CELLULAR_DEFENSE_RESPONSE,0.022770255139025,0.051935176460786374,-0.029164921321761374,-1.9360858396938516,0.057394260573942604,0.08028022197780221,-0.7372400105650843,0.4609764060002812,0.5107253448656581,1.0,1.0
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,-0.14349886253729677,-0.19113506163648503,0.04763619909918826,2.213020590900158,0.027197280271972803,0.04083642437895248,2.498424480248341,0.012474671913477224,0.02089694292092966,1.0,1.0
GO_RESPONSE_TO_OXIDATIVE_STRESS,0.050656405992098946,-0.00032199789063766006,0.050978403882736605,4.568139996849292,9.999000099990002e-05,0.0007935376675098448,3.768115609554875,0.00016448452614923687,0.0008560845802837025,1.0,1.0
GO_MITOCHONDRION_ORGANIZATION,0.08084685486370016,0.11907531405404098,-0.03822845919034082,-1.1121050215408614,0.26787321267873215,0.3178686373144234,1.8294474336244682,0.06733260727027046,0.08916590240879603,1.0,1.0
GO_PLASMA_MEMBRANE_ORGANIZATION,0.08440916766824753,0.029550923851090902,0.054858243817156635,4.106670524897423,0.00019998000199980003,0.0008915443117042878,4.041167465319721,5.318575936739342e-05,0.0007308823803766796,1.0,1.0
GO_CYTOSKELETON_ORGANIZATION,0.0862788531714328,0.05531155937492834,0.03096729379650446,3.1246749108256133,0.0021997800219978004,0.004670880160560794,3.26296967638991,0.0011025131598667982,0.0029304328405960743,1.0,1.0
GO_ACTIN_FILAMENT_ORGANIZATION,0.08980002344509817,0.06003530477502669,0.02976471867007148,3.0719891110987905,0.0021997800219978004,0.004670880160560794,2.716865964860218,0.006590329087437953,0.012352727384996766,1.0,1.0
GO_MICROTUBULE_BASED_PROCESS,0.035635338301438065,0.048974249868547155,-0.01333891156710909,-1.115063009238624,0.2642735726427357,0.31393007196095674,-0.9010711240239918,0.3675505048602232,0.4175522994300404,1.0,1.0
GO_MICROTUBULE_BASED_MOVEMENT,-0.06437625262702318,-0.045715807374062244,-0.018660445252960935,-0.979745781597633,0.33156684331566844,0.38092741033904826,-0.6280192682591458,0.5299913176290683,0.5791604340106713,1.0,1.0
GO_CELL_CYCLE,0.07688334127314228,0.06750936090368506,0.009373980369457219,0.44882949054953025,0.6428357164283571,0.6811867108743671,0.054610371152969205,0.9564488761051453,0.9624696873755914,1.0,1.0
GO_LEUKOCYTE_CELL_CELL_ADHESION,-0.15146728670653617,-0.20140521228254882,0.04993792557601265,3.085871433657522,0.0031996800319968005,0.006337065408503397,3.1400963412957292,0.001688922824077765,0.004029647420347589,1.0,1.0
GO_CELL_MATRIX_ADHESION,0.23063919039759337,0.21833731842383014,0.012301871973763229,1.1689589789556882,0.24017598240175983,0.28929701217176457,2.061541511024587,0.03925140746931874,0.055880820557465224,1.0,1.0
GO_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.0971878793575023,0.07736371346410963,0.01982416589339267,2.699328893205342,0.009099090090990901,0.015712780573794473,2.8260867071661564,0.004712050718077176,0.009315874122841626,1.0,1.0
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.05741361087204173,0.035166345133400466,0.02224726573864126,2.907337011101003,0.004899510048995101,0.009077072425207812,2.6622555937072487,0.007761891484840649,0.014054298659444476,1.0,1.0
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,0.12097234105926544,0.08061869745318555,0.04035364360607989,3.8026097722941476,0.0004999500049995,0.001562692892721901,3.317580047542879,0.0009080089310088489,0.0025338204334137207,1.0,1.0
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,-0.04326452545967113,-0.0353190735911735,-0.007945451868497634,-0.843155914110782,0.40035996400359963,0.448002799720028,-1.3106489076712609,0.18997640762212076,0.22809399155488533,1.0,1.0
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.13236121709031623,-0.09086390966933894,-0.04149730742097729,-2.365894389719154,0.019598040195980403,0.030628780697349263,-2.757823743224945,0.005818756303907183,0.011035912379783285,1.0,1.0
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.16515170355819814,0.12936711926399241,0.035784584294205724,3.735637679983521,0.0008999100089991,0.002369410117811748,3.276622269178152,0.0010505681429313083,0.0028464546051819224,1.0,1.0
GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,-0.3181767156607599,-0.3205636642924593,0.002386948631699415,0.27020797452324025,0.777022297770223,0.7991178883944786,0.13652592788242301,0.8914055289616009,0.90351701712684,1.0,1.0
GO_JNK_CASCADE,0.14300431140244835,0.12168814874800339,0.021316162654444956,1.871502383051606,0.0648935106489351,0.08998245156896949,1.3516066860359877,0.17650117031431412,0.21398137549481852,1.0,1.0
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.3228474465847836,0.2772182735109119,0.04562917307387171,3.979961036224976,0.00029997000299970003,0.0011417225624376338,3.508716346578271,0.0004502748511104247,0.001540848802423747,1.0,1.0
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.32838097720002574,0.2601133698435085,0.06826760735651721,4.383484162943819,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.32838097720002574,0.2601133698435085,0.06826760735651721,4.383484162943819,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_CELL_CELL_SIGNALING,0.08877510905694751,0.09225120336839329,-0.003476094311445785,-0.4866149616295871,0.630936906309369,0.6704828092689307,-0.409577783647269,0.6821156967763391,0.71535844863423,1.0,1.0
GO_GAMETE_GENERATION,-0.12675543727587807,-0.17254295484428225,0.045787517568404185,3.1493021970358295,0.0029997000299970002,0.005994043452797577,2.812434114377914,0.004916809519383091,0.009601936914816192,1.0,1.0
